rf;WIG;SMB;HML;WML;1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16
0,003508333;0,059960843;-0,019622037;0,009399774;0,026792299;0,061841841;-0,009644975;0,080677133;0,085929873;-0,092006046;0,055414185;0,07757786;0,023690281;0,046126096;0,049963712;0,032749688;0,052509822;0,069452343;0,150693084;0,042401507;0,051835553
0,003408333;-0,069229692;-0,001818803;-0,00037727;0,014665646;-0,032150134;-0,036388517;-0,126267989;0,032175832;-0,012417571;0,017006277;0,002433964;-0,026064556;0,066187674;-0,020889881;-0,115441992;-0,005800439;-0,030668874;-0,0440844;-0,034330886;-0,051177789
0,003416667;0,107155047;0,094417608;-0,02090703;0,021154876;0,266810623;0,349002524;0,226418915;0,234826472;0,127223607;0,158381159;0,191409046;0,110165854;0,123252408;0,102166549;0,153716227;0,077582773;0,097520835;0,118196818;0,091168431;0,083228636
0,00355;0,047725975;-0,011308022;-0,000290336;0,055206123;-0,009691063;0,039977452;0,031605277;0,076945843;0,06247323;0,017429538;0,093280889;0,047283389;0,055344107;0,019760272;0,060489364;0,135100714;0,080192907;0,061306802;0,060699801;-0,006981331
0,003683333;0,048540755;0,003092052;0,114063086;0,007787237;-0,039632045;0,152999885;-0,002684977;0,096790571;-0,10321063;0,02559652;0,068944449;0,16272694;0,033095404;-0,014174398;0,037784804;0,07503181;0,0081352;0,043284311;0,099498033;0,124282114
0,003733333;0,018716103;-0,019140615;0,026570117;-0,005908258;0,009037644;-0,08870623;0,016157524;-0,018744438;-0,124309283;0,041670728;0,040489141;0,0444259;0,084272059;-0,016459312;-1,32E-06;0,054386713;0,005989188;-0,009663816;0,023017491;0,036169781
0,00365;-0,034073842;-0,003452921;0,043555289;-0,062667547;-0,145563281;-0,022716968;-0,047145585;-0,102963574;-0,128064147;-0,101804412;-0,063202682;-0,046810303;-0,102318891;-0,073306816;-0,123415406;-0,076044969;-0,109595499;-0,046501426;-0,097228445;-0,028918088
0,004016667;-0,030816784;-0,050664656;0,024782738;0,031301792;-0,182399285;-0,212303152;-0,116858015;-0,063562792;-0,075802527;-0,087108539;-0,038004713;-0,085095642;-0,038977749;-0,075397039;-0,052838653;-0,074329798;-0,036586034;-0,078098262;-0,025837298;-0,008349774
0,004016667;-0,0145889;0,003541096;-0,051305275;0,001406936;0,041928461;-0,049453588;-0,020550993;-0,013296934;-0,003392904;-0,03841822;-0,064551211;-0,125504663;-0,052002104;-0,048415971;-0,084038441;-0,059125308;-0,024680768;-0,01155197;-0,024019764;-0,028193002
0,00415;0,049631855;-0,038947129;0,023530055;-0,040821136;-0,061862444;0,065408671;-0,003981841;0,024551488;-0,002319245;-0,102626233;0,033122669;-0,031497783;0,020005755;0,018476585;0,03927244;0,041592094;0,019925996;0,045733205;0,037021838;0,055668017
0,004283333;-0,042967376;-0,068652465;-0,022502321;0,068199565;-0,16397278;-0,231563692;-0,122973762;-0,195353269;-0,180383464;-0,201556725;-0,210170005;-0,226508289;-0,138117232;-0,142938312;-0,070053985;-0,190212478;-0,108706605;-0,127134432;-0,126672029;-0,077148157
0,004425;-0,00675478;-0,055815698;-0,036946904;0,087058544;-0,024974078;-0,114843152;-0,020503699;-0,145785584;-0,057721998;-0,055769239;-0,063850812;-0,077802858;-0,018125507;-0,029927128;-0,022409612;-0,028787442;-0,001121233;-0,101712841;0,020677423;-0,028007623
0,004783333;-0,155618483;0,020201776;0,019905961;-0,014695399;-0,014899944;-0,079738814;-0,095447531;-0,115989454;-0,234803489;-0,15135481;-0,127612624;-0,159245788;-0,159560666;-0,129523164;-0,130642975;-0,112736928;-0,147327781;-0,163424854;-0,149451296;-0,132806779
0,00471;-0,037217401;0,000910117;-0,026371924;0,029634221;-0,02108219;0,033268485;0,014178181;-0,073891591;-0,034217047;-0,044749124;0,012247588;-0,014997427;-0,032595786;-0,016715489;-0,010966741;-0,040433303;0,017429751;-0,045534874;-0,014129158;-0,056897377
0,00471;0,026051837;0,000669913;0,006789172;-0,015854214;-0,025622124;-0,025777859;0,02991697;-0,002833395;0,049426631;-0,00059548;0,002740622;0,02554043;-0,013527574;0,006513699;0,024505478;0,020513319;0,005732684;-0,000175778;-0,01104736;0,013461892
0,005191667;-0,04493318;-0,042704932;-0,040650495;0,11505556;-0,054534766;-0,138929539;-0,111144199;-0,119194701;-0,095650525;-0,012656898;-0,11399631;-0,138494352;-0,064215595;-0,075056051;-0,115206684;-0,05482106;-0,071462409;-0,055815776;0,009514569;-0,054861145
0,005191667;-0,022277884;-0,024778586;-0,05390686;0,038128001;-0,091252444;-0,079081703;-0,108358365;-0,079522416;-0,032888787;-0,022933899;-0,019630981;-0,120099819;-0,038520626;-0,071519081;-0,048775585;-0,091885102;-0,018099838;-0,011361641;-0,068025607;-0,085024532
0,005283333;-0,12525103;-0,036704326;-0,046215952;0,076112852;-0,139634992;-0,239692445;-0,131326458;-0,157603365;-0,139884312;-0,206781275;-0,211675266;-0,211026588;-0,086357571;-0,145950955;-0,170287417;-0,198315793;-0,11183651;-0,167672883;-0,161346279;-0,158693603
0,005635;0,040610888;0,05796403;0,066152473;-0,0888535;0,041040824;0,004152867;0,030371585;0,086548936;-0,008135863;-0,053567979;-0,039471177;0,05669766;-0,035557041;-0,040236197;-0,018819392;0,016148606;-0,061911205;-0,028905403;-0,042542835;-0,068352338
0,005639167;-0,042883108;0,021489101;0,009056293;0,000458998;0,000187277;0,002461028;-0,004679126;-0,026070225;-0,052586243;-0,035417167;-0,051223225;0,000256788;-0,046943377;-0,067437001;-0,01346022;-0,093068344;-0,036419529;-0,040372514;-0,034361355;0,020575454
0,005408333;-0,084434149;-0,019596779;-0,014935384;0,044443626;-0,261432735;-0,176744373;-0,116612367;-0,086197616;-0,049181813;-0,092078244;-0,109373667;-0,127148472;-0,054772274;-0,106569233;-0,088944521;-0,134247532;-0,078700031;-0,114348824;-0,074916581;-0,230986348
0,005355;-0,290930765;0,07785764;-0,032449051;0,054375017;-0,265352588;-0,267623372;-0,213589389;-0,243816064;-0,205257299;-0,174396528;-0,212584789;-0,269974698;-0,246164844;-0,277155278;-0,291377155;-0,34647652;-0,282148552;-0,330729214;-0,387235655;-0,441795848
0,005329167;-0,053042649;0,068899584;-0,052027427;0,106472313;-0,020311138;-0,042290686;-0,053150611;-0,041933141;-0,025784093;-0,055263749;-0,118656424;-0,10877068;-0,087788924;-0,135656736;-0,220064934;-0,245003699;-0,09624824;-0,05592594;-0,083042496;-0,236449124
0,005595;0,017576696;-0,029805267;-0,023582326;-0,008793004;0,044999837;-0,02598781;-0,072440216;-0,055112097;-0,025111061;-0,066640093;-0,070950427;-0,096539079;-0,050856138;-0,122058291;-0,024936156;-0,008516392;0,003815325;-0,02352776;-0,037723391;0,105507195
0,005595;-0,143372317;-0,004598712;0,041959928;0,006880747;-0,133484808;-0,069578909;-0,060787255;-0,10754433;-0,147438111;-0,086709671;-0,137637495;-0,089305951;-0,120991459;-0,106019577;-0,068996978;-0,031508009;-0,087645141;-0,187413797;-0,10164724;-0,017518275
0,003858333;-0,10120062;0,012375982;-0,003090523;0,029052504;-0,048270095;-0,008896806;-0,081318343;0,012919204;-0,008214894;-0,160624155;-0,060694928;-0,210116528;-0,116539582;-0,118017784;-0,071265156;-0,018378606;-0,077752711;-0,089206857;-0,121027216;-0,058638797
0,004314167;0,094717547;0,054873633;0,152921123;-0,156321049;0,213297708;0,173848496;0,197192434;0,222642648;0,118491723;0,107762212;0,248187211;0,271080862;0,101352519;0,088083757;0,223293385;0,249861623;0,060348004;0,075265212;0,169371307;0,282263245
0,0040475;0,179784297;-0,000974325;0,128613151;-0,153935998;0,1655163;0,172800085;0,20958913;0,31588408;0,080921838;0,134834544;0,168770162;0,21840236;0,155713275;0,186958038;0,23645795;0,255781066;0,116255388;0,219857295;0,265764883;0,19136281
0,004130833;-0,027574054;-0,040386388;0,013582821;0,01689585;-0,02129867;-0,001605197;-0,07239475;-0,012869308;-0,030896992;-0,032354002;-0,023814617;0,004584924;0,011316754;0,001454744;0,04708889;0,044216841;0,009191666;0,0107488;-0,051477917;0,049940512
0,004228333;-0,016075418;0,012222683;0,048666086;-0,021866635;-0,093441903;-0,009994125;0,020457531;0,063621464;0,024362683;0,018491267;0,011445069;-0,00902032;-0,009781534;0,048372565;0,039136484;-0,059556888;-0,040285734;-0,028880589;0,053246051;-0,003728594
0,003745833;0,135161741;0,019855418;0,0297765;-0,034454515;0,140259763;0,09785055;0,103617243;0,162013022;0,110800861;0,088393545;0,100870422;0,136316753;0,065593947;0,073474742;0,11081723;0,10492983;0,090669973;0,104165102;0,161745081;0,133702549
0,003568333;0,058079065;-0,003836755;0,049405113;-0,063710095;0,021623998;0,081769438;0,035480381;0,065471211;0,104810194;0,093850031;0,115112968;0,179025399;0,078172229;0,080087519;0,137184094;0,130680857;0,047584757;0,082043786;0,116101976;0,18602102
0,003561667;0,001991462;0,000791294;0,013507579;0,03934306;-0,03747936;0,022508105;0,055330379;-0,011636752;-0,010173571;-0,011343472;0,01538903;-0,005572523;-0,021875767;-0,024414562;0,020280228;0,019970789;0,008415835;-0,010410415;-0,016947213;0,056176326
0,003664167;0,002526831;0,006782344;0,00523368;0,048469961;0,058517898;0,038037045;-0,011141011;-0,037606828;-0,060019682;-0,032758389;-0,019618572;-0,040353591;-0,062479708;-0,054809978;-0,007488749;0,003236758;-0,033529692;-0,002287373;-0,037493059;0,017880113
0,003519167;0,029650519;0,00492795;0,002952185;0,027489171;-0,023767314;-0,035167908;0,007387046;0,007409163;-0,005264775;0,020216063;-0,037632179;0,017058617;-0,00328378;-0,02928724;-0,004037861;-0,027137768;0,001471366;-0,003557528;-0,018743268;0,008501249
0,003519167;-0,001505937;-0,02167352;0,028151917;-0,04666968;-0,076723353;0,00056449;-0,018531333;0,018411464;-0,068379676;-0,027709981;-0,031030059;-0,015943899;-0,015922383;-0,01147076;0,001458384;-0,031501088;-0,003493753;0,033741216;0,025781086;-0,004968936
0,003519167;-0,018250824;0,005439758;-0,037412608;-0,028879581;-0,023782083;-0,085907505;0,016965865;-0,013684654;0,025569867;0,007112805;0,010769459;-0,023119725;-0,032586435;0,014833891;0,027379489;-0,134978218;-0,009765641;0,02477284;-0,039885774;-0,121735548
0,003313333;-0,029532511;0,001718078;-0,008672233;0,009488969;-0,020385523;-0,02111883;-0,034742996;0,01209942;0,020350874;0,054743669;0,041982415;-0,0044523;0,024931983;0,001312082;0,033087112;0,025672308;0,002283648;-0,013102328;-0,014371043;-0,033122046
0,003203333;0,081836446;0,0068362;0,01476159;0,012059757;0,046539128;0,087103879;0,110112166;0,061839114;0,118474325;0,07018786;0,174744997;0,123207114;0,113919922;0,100493272;0,094790006;0,140708372;0,058856726;0,084270566;0,079871855;0,100391822
0,0032575;7,13E-05;0,020471134;0,01746079;-0,017212798;0,018973069;0,080569566;0,065337354;0,027959196;-0,018164258;-0,033135612;0,028608998;0,044672848;-0,037564544;0,00744019;0,011856155;0,048223464;0,008894647;0,024447258;-0,023154285;-0,005709584
0,00308;-0,014823653;-0,01515144;-0,010252482;0,02174202;-0,049165819;-0,056545098;-0,076312352;-0,055936896;-0,058643995;-0,040056108;-0,049832381;-0,042556123;-0,0005432;-0,03718061;-0,0550601;-0,048074743;-0,020305172;-0,053138684;-0,03914109;-0,052769587
0,003206667;-0,0415329;0,01799121;0,002919192;-0,005513174;-0,046909972;-0,002571085;-0,045002631;-0,024332577;-0,048353637;-0,045226954;-0,048990558;-0,01026874;-0,045266221;-0,052787859;-0,073447308;-0,073321064;-0,043826977;-0,032688844;-0,059521724;-0,031868878
0,003393333;0,075931156;0,01478297;0,023589631;-0,002020501;0,057342885;0,130403511;0,06648142;0,093228968;0,069230642;0,042500987;0,083056926;0,058187483;0,050746132;0,037124393;0,057277195;0,101721443;0,043156258;0,066255444;0,054604732;0,10598221
0,003313333;-0,03094167;0,010461582;0,004655724;0,013707441;-0,067646407;0,000154755;0,039058281;0,005777085;0,027256619;0,021834938;-0,012081737;-0,016871838;-0,001085048;-0,015874194;0,004043674;-0,002123397;-0,025978999;-0,004267864;-0,020069087;-0,001370696
0,0032825;0,059837179;-0,001965062;0,008265669;0,002860869;0,037302902;0,018948262;0,052716443;0,064176941;0,015920141;0,014929008;0,013705393;0,01761737;0,045267249;0,043033445;0,021241806;0,037012321;0,031274328;0,03380516;0,026108669;0,036368104
0,003265;0,01869243;-0,002563312;-0,015841061;0,035355023;0,006508253;-0,048109769;0,011900242;-0,02335926;-0,01044102;0,014953639;-0,001904026;0,002602642;0,005089101;0,012831653;0,011016688;-0,051442017;0,003210841;-0,025908975;0,007855321;0,011435386
0,00338;-0,026388076;-0,005847928;-0,025049582;0,032519682;-0,103217801;-0,052829473;-0,024186585;-0,044986023;0,027108033;-0,005026727;-0,014719773;-0,072255896;-0,022807828;-0,045757459;-0,042542125;-0,042353407;-0,001497998;-0,033831644;-0,028517259;-0,028972383
0,00338;0,025341287;-0,027650019;-0,009066043;0,021871502;-0,002982595;-0,044979114;-0,013788401;-0,029767047;0,00276857;0,011720434;0,020770478;-0,010998073;-0,001426846;0,027412172;0,054288632;-0,003877136;0,022901422;0,002183675;0,002404015;0,037411969
0,00338;-0,021202385;-0,015342755;0,017023014;0,021301271;-0,021714633;-0,058802076;-0,012235467;-0,001660169;-0,004422504;-0,059371174;-0,036608314;0,027925475;-0,004716056;-0,010652161;0,034288136;-0,016640974;-0,023841495;0,012846818;-0,003628841;-0,005558346
0,003575833;-0,005024272;0,003675179;0,013017123;0,011054297;0,02979603;-0,033684387;0,003482358;0,015573888;-0,008446213;0,00940738;0,003886526;0,028797467;-0,001013929;0,020671758;-0,007795488;0,003479955;-0,008843927;0,01970095;0,010437968;0,013436377
0,003756667;0,02939053;-0,020848485;-0,010801223;0,045039089;-0,004563036;0,059114814;-0,013509343;-0,034735544;-0,017515025;-0,007001403;-0,017153105;-0,015447617;-0,018843435;-0,004326254;-0,000670201;0,051342426;0,00159072;0,039246567;0,002140254;-0,018002805
0,003715;0,006447447;0,010478338;0,022194096;-0,003355048;-0,011762557;0,076892054;-0,004917168;0,02881458;-0,013054519;0,003238954;0,002984637;0,021505737;0,01402418;-0,002666941;-0,006852922;0,015652828;-0,019008224;0,007359518;1,27E-05;0,00072435
0,003715;-0,005879745;-0,029652342;-0,004069801;0,037144968;-0,06311402;-0,024057437;-0,052458122;-0,041673624;-0,057173547;-0,055419341;-0,058326843;-0,048957661;-0,007997229;-0,040668777;-0,036081447;-0,016272358;0,009883874;-0,051501522;-0,030126386;5,77E-05
0,003715;-0,034528544;-0,015249337;-0,029698981;0,014232077;-0,055224412;-0,067405812;-0,084002618;-0,065644322;-0,021639863;-0,077097994;-0,039481053;-0,094996439;-0,037868705;-0,049323762;-0,050838368;-0,079713518;-0,034024363;-0,038001598;-0,056581082;-0,053003022
0,003715;-0,032943918;-0,021672377;-0,015184411;0,015350706;-0,116398534;-0,070934469;-0,078062223;-0,07282263;-0,148834871;-0,096221709;-0,063787953;-0,128266807;-0,080029378;-0,088180018;-0,086521723;-0,109191653;-0,030682911;-0,062307648;-0,055241291;-0,103721432
0,003715;-0,107094913;-0,016905577;-0,035566546;0,077264308;-0,14810452;-0,21048409;-0,161230384;-0,173809266;-0,146344482;-0,161505665;-0,135548792;-0,143684736;-0,092973902;-0,131946393;-0,202739286;-0,178247242;-0,121684262;-0,124088656;-0,149488532;-0,140841432
0,003715;-0,086053251;-0,059679006;-0,019396957;0,092946007;-0,174600481;-0,160233613;-0,145860938;-0,137752035;-0,191219743;-0,157975053;-0,140555994;-0,146411969;-0,093112154;-0,082336447;-0,096066264;-0,137243825;-0,061485289;-0,121876106;-0,064507052;-0,119268037
0,003715;0,086228932;0,006569237;0,052169241;-0,085590802;0,045303797;0,044180722;0,084834351;0,077708914;0,009016546;0,077179502;0,086250673;0,116242331;0,075877118;0,016774281;0,082458013;0,128982996;0,045827046;0,043562401;0,111940462;0,09868071
0,003715;-0,034754733;0,007513765;-0,017534345;0,049802429;-0,061959519;-0,055165755;-0,046574555;-0,025884352;-0,039083855;-0,054324932;-0,063762278;-0,068468284;-0,039737869;-0,041802532;-0,059936066;-0,159353789;-0,038195462;-0,049729179;-0,045568873;-0,048424594
0,003715;-0,045896915;-0,019969402;-0,03366126;0,068770175;-0,062327284;-0,053703803;-0,074620006;-0,078812585;-0,032863266;-0,046142239;-0,054394224;-0,079838033;-0,053743401;-0,031919916;-0,071777889;-0,080128706;-0,010540488;-0,066928751;-0,040433293;-0,007123339
0,003715;0,062166772;0,05027494;0,098504729;-0,127381902;0,123373495;0,143571652;0,078641942;0,178242097;0,119284977;0,052721954;0,142885438;0,158767388;0,05252044;0,066796501;0,120233007;0,198891481;0,047859307;0,026161082;0,06875973;0,117804
0,003758333;-0,000815644;0,023327163;0,007876105;-0,027500312;-0,021695167;0,087889606;0,081337002;0,089702495;0,106778286;0,06535833;0,083650386;0,062827178;0,04169065;0,061345936;0,051570828;0,085067434;0,052727949;0,087234999;-0,007114357;-0,027921541

